GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36091062405,36091062405,"Census Tract 624.05, Saratoga County, New York",3195,174,1337,186,1858,219
1400000US36091062406,36091062406,"Census Tract 624.06, Saratoga County, New York",1388,124,916,114,472,110
1400000US36091062501,36091062501,"Census Tract 625.01, Saratoga County, New York",1870,74,1782,97,88,63
1400000US36091062503,36091062503,"Census Tract 625.03, Saratoga County, New York",2169,78,1572,131,597,138
1400000US36091062505,36091062505,"Census Tract 625.05, Saratoga County, New York",1449,91,1241,109,208,78
1400000US36091062506,36091062506,"Census Tract 625.06, Saratoga County, New York",2194,99,1945,130,249,92
1400000US36091062507,36091062507,"Census Tract 625.07, Saratoga County, New York",1618,97,1084,88,534,94
1400000US36091062508,36091062508,"Census Tract 625.08, Saratoga County, New York",1727,104,1227,113,500,113
1400000US36091062509,36091062509,"Census Tract 625.09, Saratoga County, New York",1427,81,932,77,495,75
1400000US36091062601,36091062601,"Census Tract 626.01, Saratoga County, New York",915,59,882,61,33,20
1400000US36091062602,36091062602,"Census Tract 626.02, Saratoga County, New York",2466,123,2191,116,275,97
1400000US36091062700,36091062700,"Census Tract 627, Saratoga County, New York",2651,170,1666,159,985,179
1400000US36091062800,36091062800,"Census Tract 628, Saratoga County, New York",989,83,432,71,557,87
1400000US36093020101,36093020101,"Census Tract 201.01, Schenectady County, New York",1130,122,551,80,579,122
1400000US36093020102,36093020102,"Census Tract 201.02, Schenectady County, New York",1020,125,498,76,522,121
1400000US36093020200,36093020200,"Census Tract 202, Schenectady County, New York",711,157,328,80,383,142
1400000US36093020300,36093020300,"Census Tract 203, Schenectady County, New York",424,69,116,31,308,69
1400000US36093020500,36093020500,"Census Tract 205, Schenectady County, New York",2002,141,1464,139,538,132
1400000US36093020600,36093020600,"Census Tract 206, Schenectady County, New York",1085,140,742,127,343,98
1400000US36093020700,36093020700,"Census Tract 207, Schenectady County, New York",1831,216,989,156,842,215
1400000US36093020800,36093020800,"Census Tract 208, Schenectady County, New York",1122,156,330,91,792,147
1400000US36093020900,36093020900,"Census Tract 209, Schenectady County, New York",907,169,225,76,682,164
1400000US36093021001,36093021001,"Census Tract 210.01, Schenectady County, New York",332,60,16,16,316,61
1400000US36093021002,36093021002,"Census Tract 210.02, Schenectady County, New York",979,155,213,96,766,161
1400000US36093021200,36093021200,"Census Tract 212, Schenectady County, New York",1057,114,584,117,473,111
1400000US36093021400,36093021400,"Census Tract 214, Schenectady County, New York",838,152,367,109,471,131
1400000US36093021500,36093021500,"Census Tract 215, Schenectady County, New York",1043,137,308,113,735,141
1400000US36093021600,36093021600,"Census Tract 216, Schenectady County, New York",1260,184,901,170,359,115
1400000US36093021700,36093021700,"Census Tract 217, Schenectady County, New York",1458,178,547,123,911,189
1400000US36093021800,36093021800,"Census Tract 218, Schenectady County, New York",3141,171,2080,189,1061,189
1400000US36093031900,36093031900,"Census Tract 319, Schenectady County, New York",2777,133,2256,164,521,129
1400000US36093032000,36093032000,"Census Tract 320, Schenectady County, New York",2284,174,1693,159,591,135
1400000US36093032101,36093032101,"Census Tract 321.01, Schenectady County, New York",1868,115,1656,118,212,92
1400000US36093032102,36093032102,"Census Tract 321.02, Schenectady County, New York",583,60,547,66,36,29
1400000US36093032200,36093032200,"Census Tract 322, Schenectady County, New York",1874,139,1423,134,451,119
1400000US36093032300,36093032300,"Census Tract 323, Schenectady County, New York",1101,107,738,92,363,69
1400000US36093032402,36093032402,"Census Tract 324.02, Schenectady County, New York",1200,82,782,89,418,89
1400000US36093032403,36093032403,"Census Tract 324.03, Schenectady County, New York",800,56,656,66,144,53
1400000US36093032404,36093032404,"Census Tract 324.04, Schenectady County, New York",2401,186,1684,160,717,120
1400000US36093032502,36093032502,"Census Tract 325.02, Schenectady County, New York",1209,72,1095,87,114,48
1400000US36093032503,36093032503,"Census Tract 325.03, Schenectady County, New York",1431,103,1227,106,204,60
1400000US36093032504,36093032504,"Census Tract 325.04, Schenectady County, New York",798,60,743,62,55,39
1400000US36093032601,36093032601,"Census Tract 326.01, Schenectady County, New York",630,60,528,45,102,36
1400000US36093032602,36093032602,"Census Tract 326.02, Schenectady County, New York",1633,99,1036,95,597,109
1400000US36093032700,36093032700,"Census Tract 327, Schenectady County, New York",1335,90,993,110,342,100
1400000US36093032901,36093032901,"Census Tract 329.01, Schenectady County, New York",1484,74,1287,90,197,65
1400000US36093032902,36093032902,"Census Tract 329.02, Schenectady County, New York",1593,120,1400,119,193,80
1400000US36093033002,36093033002,"Census Tract 330.02, Schenectady County, New York",779,52,718,56,61,30
1400000US36093033003,36093033003,"Census Tract 330.03, Schenectady County, New York",1393,103,1113,100,280,67
1400000US36093033004,36093033004,"Census Tract 330.04, Schenectady County, New York",981,88,759,95,222,71
1400000US36093033101,36093033101,"Census Tract 331.01, Schenectady County, New York",710,86,643,81,67,34
1400000US36093033102,36093033102,"Census Tract 331.02, Schenectady County, New York",2027,174,1725,205,302,150
1400000US36093033200,36093033200,"Census Tract 332, Schenectady County, New York",1207,125,866,108,341,109
1400000US36093033300,36093033300,"Census Tract 333, Schenectady County, New York",735,64,539,68,196,53
1400000US36093033400,36093033400,"Census Tract 334, Schenectady County, New York",690,85,342,54,348,71
1400000US36093033500,36093033500,"Census Tract 335, Schenectady County, New York",1164,130,289,75,875,137
1400000US36095740100,36095740100,"Census Tract 7401, Schoharie County, New York",1983,116,1542,143,441,109
1400000US36095740200,36095740200,"Census Tract 7402, Schoharie County, New York",2238,189,1152,172,1086,141
1400000US36095740300,36095740300,"Census Tract 7403, Schoharie County, New York",0,11,0,11,0,11
1400000US36095740400,36095740400,"Census Tract 7404, Schoharie County, New York",2058,87,1607,90,451,91
1400000US36095740500,36095740500,"Census Tract 7405, Schoharie County, New York",1418,100,1093,102,325,78
1400000US36095740600,36095740600,"Census Tract 7406, Schoharie County, New York",1242,76,1028,65,214,52
1400000US36095740700,36095740700,"Census Tract 7407, Schoharie County, New York",2245,141,1801,152,444,97
1400000US36095740800,36095740800,"Census Tract 7408, Schoharie County, New York",1189,82,1064,79,125,45
1400000US36097950100,36097950100,"Census Tract 9501, Schuyler County, New York",2125,160,1807,159,318,129
1400000US36097950200,36097950200,"Census Tract 9502, Schuyler County, New York",627,48,553,50,74,31
1400000US36097950300,36097950300,"Census Tract 9503, Schuyler County, New York",1186,85,974,82,212,59
1400000US36097950400,36097950400,"Census Tract 9504, Schuyler County, New York",1550,100,1125,115,425,102
1400000US36097950500,36097950500,"Census Tract 9505, Schuyler County, New York",1888,92,1308,94,580,87
1400000US36099950100,36099950100,"Census Tract 9501, Seneca County, New York",918,56,789,53,129,39
1400000US36099950200,36099950200,"Census Tract 9502, Seneca County, New York",1129,102,696,108,433,114
1400000US36099950300,36099950300,"Census Tract 9503, Seneca County, New York",1427,90,1105,124,322,97
1400000US36099950400,36099950400,"Census Tract 9504, Seneca County, New York",1384,108,714,92,670,123
1400000US36099950500,36099950500,"Census Tract 9505, Seneca County, New York",1444,124,935,140,509,123
1400000US36099950600,36099950600,"Census Tract 9506, Seneca County, New York",1648,117,1160,125,488,106
1400000US36099950700,36099950700,"Census Tract 9507, Seneca County, New York",1597,101,1299,110,298,92
1400000US36099950800,36099950800,"Census Tract 9508, Seneca County, New York",1483,217,1127,167,356,97
1400000US36099950900,36099950900,"Census Tract 9509, Seneca County, New York",1671,101,1306,99,365,80
1400000US36099951000,36099951000,"Census Tract 9510, Seneca County, New York",971,71,791,77,180,54
1400000US36101960100,36101960100,"Census Tract 9601, Steuben County, New York",581,67,530,66,51,23
1400000US36101960200,36101960200,"Census Tract 9602, Steuben County, New York",1361,86,1157,85,204,53
1400000US36101960300,36101960300,"Census Tract 9603, Steuben County, New York",890,63,769,67,121,42
1400000US36101960400,36101960400,"Census Tract 9604, Steuben County, New York",1744,86,1280,96,464,107
1400000US36101960500,36101960500,"Census Tract 9605, Steuben County, New York",1159,59,981,64,178,49
1400000US36101960600,36101960600,"Census Tract 9606, Steuben County, New York",1846,97,1367,121,479,95
1400000US36101960700,36101960700,"Census Tract 9607, Steuben County, New York",1312,91,633,108,679,126
1400000US36101960800,36101960800,"Census Tract 9608, Steuben County, New York",1118,86,688,91,430,91
1400000US36101960900,36101960900,"Census Tract 9609, Steuben County, New York",1018,86,493,74,525,97
1400000US36101961000,36101961000,"Census Tract 9610, Steuben County, New York",1511,74,1149,79,362,63
1400000US36101961100,36101961100,"Census Tract 9611, Steuben County, New York",1806,122,1020,116,786,120
1400000US36101961200,36101961200,"Census Tract 9612, Steuben County, New York",1690,111,888,105,802,124
1400000US36101961300,36101961300,"Census Tract 9613, Steuben County, New York",1591,145,1220,141,371,78
1400000US36101961400,36101961400,"Census Tract 9614, Steuben County, New York",971,74,725,70,246,63
1400000US36101961500,36101961500,"Census Tract 9615, Steuben County, New York",767,59,697,57,70,30
1400000US36101961600,36101961600,"Census Tract 9616, Steuben County, New York",696,42,610,44,86,35
1400000US36101961700,36101961700,"Census Tract 9617, Steuben County, New York",1392,93,1185,119,207,88
1400000US36101961800,36101961800,"Census Tract 9618, Steuben County, New York",1293,55,1049,71,244,58
1400000US36101961900,36101961900,"Census Tract 9619, Steuben County, New York",1318,84,1020,89,298,74
1400000US36101962000,36101962000,"Census Tract 9620, Steuben County, New York",1527,75,1270,75,257,49
1400000US36101962100,36101962100,"Census Tract 9621, Steuben County, New York",1285,56,1031,73,254,56
1400000US36101962200,36101962200,"Census Tract 9622, Steuben County, New York",1011,73,714,84,297,65
1400000US36101962300,36101962300,"Census Tract 9623, Steuben County, New York",3497,162,2239,179,1258,163
1400000US36101962400,36101962400,"Census Tract 9624, Steuben County, New York",1317,113,815,92,502,118
1400000US36101962500,36101962500,"Census Tract 9625, Steuben County, New York",1163,93,597,72,566,92
1400000US36101962600,36101962600,"Census Tract 9626, Steuben County, New York",1109,76,529,107,580,115
1400000US36101962700,36101962700,"Census Tract 9627, Steuben County, New York",1444,114,624,121,820,150
1400000US36101962800,36101962800,"Census Tract 9628, Steuben County, New York",1409,68,1108,96,301,86
1400000US36101962900,36101962900,"Census Tract 9629, Steuben County, New York",1077,58,840,76,237,64
1400000US36101963000,36101963000,"Census Tract 9630, Steuben County, New York",1535,81,1317,84,218,58
1400000US36103110101,36103110101,"Census Tract 1101.01, Suffolk County, New York",1169,57,1122,57,47,36
1400000US36103110102,36103110102,"Census Tract 1101.02, Suffolk County, New York",1722,97,1492,103,230,90
1400000US36103110200,36103110200,"Census Tract 1102, Suffolk County, New York",2094,118,1771,150,323,142
1400000US36103110300,36103110300,"Census Tract 1103, Suffolk County, New York",1978,99,1769,113,209,82
1400000US36103110401,36103110401,"Census Tract 1104.01, Suffolk County, New York",922,68,874,72,48,31
1400000US36103110402,36103110402,"Census Tract 1104.02, Suffolk County, New York",1195,65,1112,80,83,60
1400000US36103110501,36103110501,"Census Tract 1105.01, Suffolk County, New York",979,97,883,100,96,60
1400000US36103110502,36103110502,"Census Tract 1105.02, Suffolk County, New York",977,71,910,68,67,55
1400000US36103110600,36103110600,"Census Tract 1106, Suffolk County, New York",3012,171,2373,206,639,195
1400000US36103110801,36103110801,"Census Tract 1108.01, Suffolk County, New York",735,49,703,46,32,16
1400000US36103110803,36103110803,"Census Tract 1108.03, Suffolk County, New York",2056,100,1795,134,261,118
1400000US36103110901,36103110901,"Census Tract 1109.01, Suffolk County, New York",1129,92,863,101,266,86
1400000US36103110902,36103110902,"Census Tract 1109.02, Suffolk County, New York",1382,76,739,95,643,115
1400000US36103111001,36103111001,"Census Tract 1110.01, Suffolk County, New York",856,64,565,66,291,67
1400000US36103111002,36103111002,"Census Tract 1110.02, Suffolk County, New York",1557,105,910,128,647,138
1400000US36103111100,36103111100,"Census Tract 1111, Suffolk County, New York",2314,179,1638,206,676,217
1400000US36103111201,36103111201,"Census Tract 1112.01, Suffolk County, New York",1090,83,695,109,395,113
1400000US36103111202,36103111202,"Census Tract 1112.02, Suffolk County, New York",1501,120,1128,135,373,143
1400000US36103111300,36103111300,"Census Tract 1113, Suffolk County, New York",1556,72,1471,80,85,61
1400000US36103111401,36103111401,"Census Tract 1114.01, Suffolk County, New York",479,41,452,39,27,25
1400000US36103111402,36103111402,"Census Tract 1114.02, Suffolk County, New York",1694,79,1565,77,129,66
1400000US36103111503,36103111503,"Census Tract 1115.03, Suffolk County, New York",1595,100,1033,81,562,95
1400000US36103111504,36103111504,"Census Tract 1115.04, Suffolk County, New York",475,19,456,30,19,23
1400000US36103111505,36103111505,"Census Tract 1115.05, Suffolk County, New York",1945,96,1722,101,223,86
1400000US36103111506,36103111506,"Census Tract 1115.06, Suffolk County, New York",1093,45,955,88,138,68
1400000US36103111601,36103111601,"Census Tract 1116.01, Suffolk County, New York",1470,53,1034,107,436,108
1400000US36103111602,36103111602,"Census Tract 1116.02, Suffolk County, New York",1039,92,898,98,141,81
1400000US36103111701,36103111701,"Census Tract 1117.01, Suffolk County, New York",2114,80,1636,165,478,149
1400000US36103111703,36103111703,"Census Tract 1117.03, Suffolk County, New York",1047,66,926,70,121,60
1400000US36103111704,36103111704,"Census Tract 1117.04, Suffolk County, New York",1110,56,1074,61,36,32
1400000US36103111801,36103111801,"Census Tract 1118.01, Suffolk County, New York",2047,68,1866,122,181,111
1400000US36103111802,36103111802,"Census Tract 1118.02, Suffolk County, New York",854,54,822,52,32,21
1400000US36103111803,36103111803,"Census Tract 1118.03, Suffolk County, New York",818,50,758,52,60,25
1400000US36103111804,36103111804,"Census Tract 1118.04, Suffolk County, New York",780,20,738,41,42,36
1400000US36103111900,36103111900,"Census Tract 1119, Suffolk County, New York",1859,111,1721,118,138,65
1400000US36103112001,36103112001,"Census Tract 1120.01, Suffolk County, New York",1681,76,1451,114,230,105
1400000US36103112002,36103112002,"Census Tract 1120.02, Suffolk County, New York",1649,110,1403,119,246,96
1400000US36103112102,36103112102,"Census Tract 1121.02, Suffolk County, New York",1254,74,1204,85,50,48
1400000US36103112103,36103112103,"Census Tract 1121.03, Suffolk County, New York",1538,59,1226,64,312,67
1400000US36103112104,36103112104,"Census Tract 1121.04, Suffolk County, New York",747,45,665,58,82,57
1400000US36103112204,36103112204,"Census Tract 1122.04, Suffolk County, New York",1343,25,1229,72,114,71
1400000US36103112206,36103112206,"Census Tract 1122.06, Suffolk County, New York",2778,182,2249,177,529,162
1400000US36103112210,36103112210,"Census Tract 1122.10, Suffolk County, New York",2328,108,2125,113,203,72
1400000US36103112211,36103112211,"Census Tract 1122.11, Suffolk County, New York",1376,70,1324,78,52,50
1400000US36103112212,36103112212,"Census Tract 1122.12, Suffolk County, New York",1042,41,1000,62,42,45
1400000US36103112213,36103112213,"Census Tract 1122.13, Suffolk County, New York",1580,87,1534,88,46,40
1400000US36103112214,36103112214,"Census Tract 1122.14, Suffolk County, New York",2562,169,2364,166,198,83
1400000US36103122300,36103122300,"Census Tract 1223, Suffolk County, New York",1151,66,962,81,189,73
1400000US36103122403,36103122403,"Census Tract 1224.03, Suffolk County, New York",697,63,575,64,122,43
1400000US36103122404,36103122404,"Census Tract 1224.04, Suffolk County, New York",1033,51,841,86,192,81
1400000US36103122405,36103122405,"Census Tract 1224.05, Suffolk County, New York",914,60,752,71,162,63
1400000US36103122406,36103122406,"Census Tract 1224.06, Suffolk County, New York",1251,79,845,109,406,96
1400000US36103122501,36103122501,"Census Tract 1225.01, Suffolk County, New York",1166,84,567,116,599,112
1400000US36103122502,36103122502,"Census Tract 1225.02, Suffolk County, New York",1218,67,941,104,277,102
1400000US36103122601,36103122601,"Census Tract 1226.01, Suffolk County, New York",1813,88,1545,113,268,86
1400000US36103122602,36103122602,"Census Tract 1226.02, Suffolk County, New York",1501,60,1372,83,129,73
1400000US36103122603,36103122603,"Census Tract 1226.03, Suffolk County, New York",1938,67,1419,119,519,106
1400000US36103122704,36103122704,"Census Tract 1227.04, Suffolk County, New York",658,34,602,45,56,41
1400000US36103122705,36103122705,"Census Tract 1227.05, Suffolk County, New York",941,41,823,56,118,50
1400000US36103122706,36103122706,"Census Tract 1227.06, Suffolk County, New York",1183,79,911,90,272,80
1400000US36103122707,36103122707,"Census Tract 1227.07, Suffolk County, New York",1009,32,871,68,138,73
1400000US36103122801,36103122801,"Census Tract 1228.01, Suffolk County, New York",1988,117,1425,173,563,143
1400000US36103122802,36103122802,"Census Tract 1228.02, Suffolk County, New York",1356,71,1130,100,226,79
1400000US36103122901,36103122901,"Census Tract 1229.01, Suffolk County, New York",1877,59,1574,96,303,101
1400000US36103122902,36103122902,"Census Tract 1229.02, Suffolk County, New York",1551,60,1135,126,416,116
1400000US36103123001,36103123001,"Census Tract 1230.01, Suffolk County, New York",1748,68,1297,158,451,142
1400000US36103123002,36103123002,"Census Tract 1230.02, Suffolk County, New York",1375,82,1210,83,165,66
1400000US36103123101,36103123101,"Census Tract 1231.01, Suffolk County, New York",1182,64,1080,70,102,50
1400000US36103123102,36103123102,"Census Tract 1231.02, Suffolk County, New York",1331,72,1193,93,138,61
1400000US36103123201,36103123201,"Census Tract 1232.01, Suffolk County, New York",649,40,309,45,340,54
1400000US36103123202,36103123202,"Census Tract 1232.02, Suffolk County, New York",2359,128,1452,180,907,166
1400000US36103123301,36103123301,"Census Tract 1233.01, Suffolk County, New York",2346,165,1453,171,893,173
1400000US36103123302,36103123302,"Census Tract 1233.02, Suffolk County, New York",450,57,335,68,115,48
1400000US36103123401,36103123401,"Census Tract 1234.01, Suffolk County, New York",1226,68,820,112,406,102
1400000US36103123402,36103123402,"Census Tract 1234.02, Suffolk County, New York",2372,100,1610,180,762,174
1400000US36103123500,36103123500,"Census Tract 1235, Suffolk County, New York",2045,163,957,195,1088,185
1400000US36103123600,36103123600,"Census Tract 1236, Suffolk County, New York",1348,147,1237,137,111,66
1400000US36103123701,36103123701,"Census Tract 1237.01, Suffolk County, New York",1750,90,955,134,795,134
1400000US36103123702,36103123702,"Census Tract 1237.02, Suffolk County, New York",2652,107,2039,164,613,156
1400000US36103123801,36103123801,"Census Tract 1238.01, Suffolk County, New York",1478,106,1196,118,282,105
1400000US36103123802,36103123802,"Census Tract 1238.02, Suffolk County, New York",1329,69,1179,100,150,83
1400000US36103123900,36103123900,"Census Tract 1239, Suffolk County, New York",1682,75,1282,101,400,110
1400000US36103124001,36103124001,"Census Tract 1240.01, Suffolk County, New York",1550,82,1260,122,290,104
1400000US36103124002,36103124002,"Census Tract 1240.02, Suffolk County, New York",1084,73,793,124,291,111
1400000US36103124101,36103124101,"Census Tract 1241.01, Suffolk County, New York",1477,103,1087,104,390,108
1400000US36103124102,36103124102,"Census Tract 1241.02, Suffolk County, New York",1149,86,888,93,261,99
1400000US36103124200,36103124200,"Census Tract 1242, Suffolk County, New York",2071,170,1450,139,621,194
1400000US36103124300,36103124300,"Census Tract 1243, Suffolk County, New York",2425,81,1613,179,812,159
1400000US36103124401,36103124401,"Census Tract 1244.01, Suffolk County, New York",1450,81,721,104,729,87
1400000US36103124402,36103124402,"Census Tract 1244.02, Suffolk County, New York",1180,105,1072,115,108,74
1400000US36103124500,36103124500,"Census Tract 1245, Suffolk County, New York",1813,90,1360,106,453,92
1400000US36103124601,36103124601,"Census Tract 1246.01, Suffolk County, New York",909,61,857,64,52,29
1400000US36103124602,36103124602,"Census Tract 1246.02, Suffolk County, New York",1649,115,1029,95,620,99
1400000US36103134702,36103134702,"Census Tract 1347.02, Suffolk County, New York",2272,127,1426,164,846,146
1400000US36103134703,36103134703,"Census Tract 1347.03, Suffolk County, New York",1302,50,1273,61,29,34
1400000US36103134704,36103134704,"Census Tract 1347.04, Suffolk County, New York",894,51,745,60,149,53
1400000US36103134902,36103134902,"Census Tract 1349.02, Suffolk County, New York",1536,85,1503,91,33,28
1400000US36103134903,36103134903,"Census Tract 1349.03, Suffolk County, New York",398,33,348,44,50,37
1400000US36103134904,36103134904,"Census Tract 1349.04, Suffolk County, New York",2105,138,1712,169,393,121
1400000US36103134906,36103134906,"Census Tract 1349.06, Suffolk County, New York",2175,86,1568,112,607,117
1400000US36103134907,36103134907,"Census Tract 1349.07, Suffolk County, New York",1452,58,1294,89,158,70
1400000US36103135002,36103135002,"Census Tract 1350.02, Suffolk County, New York",1762,60,1571,66,191,62
1400000US36103135003,36103135003,"Census Tract 1350.03, Suffolk County, New York",1582,53,1529,70,53,51
1400000US36103135004,36103135004,"Census Tract 1350.04, Suffolk County, New York",1001,54,935,55,66,31
1400000US36103135005,36103135005,"Census Tract 1350.05, Suffolk County, New York",1276,72,1118,107,158,76
1400000US36103135101,36103135101,"Census Tract 1351.01, Suffolk County, New York",1274,39,1221,69,53,51
1400000US36103135102,36103135102,"Census Tract 1351.02, Suffolk County, New York",1489,45,1340,71,149,79
1400000US36103135103,36103135103,"Census Tract 1351.03, Suffolk County, New York",1592,43,1521,65,71,58
1400000US36103135104,36103135104,"Census Tract 1351.04, Suffolk County, New York",1608,77,1512,88,96,65
1400000US36103135201,36103135201,"Census Tract 1352.01, Suffolk County, New York",684,30,670,32,14,13
1400000US36103135204,36103135204,"Census Tract 1352.04, Suffolk County, New York",1443,76,1330,95,113,67
1400000US36103135205,36103135205,"Census Tract 1352.05, Suffolk County, New York",1739,70,1482,84,257,66
1400000US36103135208,36103135208,"Census Tract 1352.08, Suffolk County, New York",1056,42,972,74,84,65
1400000US36103135209,36103135209,"Census Tract 1352.09, Suffolk County, New York",1163,66,941,62,222,66
1400000US36103135301,36103135301,"Census Tract 1353.01, Suffolk County, New York",1305,32,1263,51,42,39
1400000US36103135303,36103135303,"Census Tract 1353.03, Suffolk County, New York",1448,48,1381,74,67,57
1400000US36103135304,36103135304,"Census Tract 1353.04, Suffolk County, New York",1182,54,1147,59,35,27
1400000US36103135401,36103135401,"Census Tract 1354.01, Suffolk County, New York",2185,114,1725,132,460,134
1400000US36103135402,36103135402,"Census Tract 1354.02, Suffolk County, New York",2348,80,2123,113,225,127
1400000US36103135403,36103135403,"Census Tract 1354.03, Suffolk County, New York",1372,94,1236,94,136,67
1400000US36103145602,36103145602,"Census Tract 1456.02, Suffolk County, New York",1446,66,1145,131,301,118
1400000US36103145603,36103145603,"Census Tract 1456.03, Suffolk County, New York",1434,100,887,123,547,131
1400000US36103145604,36103145604,"Census Tract 1456.04, Suffolk County, New York",1058,86,754,115,304,113
1400000US36103145605,36103145605,"Census Tract 1456.05, Suffolk County, New York",794,54,599,78,195,66
1400000US36103145701,36103145701,"Census Tract 1457.01, Suffolk County, New York",1744,101,1030,133,714,139
1400000US36103145702,36103145702,"Census Tract 1457.02, Suffolk County, New York",1386,98,1104,130,282,128
1400000US36103145703,36103145703,"Census Tract 1457.03, Suffolk County, New York",1382,115,816,130,566,110
1400000US36103145704,36103145704,"Census Tract 1457.04, Suffolk County, New York",2206,126,1300,184,906,211
1400000US36103145803,36103145803,"Census Tract 1458.03, Suffolk County, New York",1625,58,1456,80,169,69
1400000US36103145804,36103145804,"Census Tract 1458.04, Suffolk County, New York",959,78,837,104,122,53
1400000US36103145805,36103145805,"Census Tract 1458.05, Suffolk County, New York",2024,87,1690,133,334,132
1400000US36103145807,36103145807,"Census Tract 1458.07, Suffolk County, New York",1388,39,1290,68,98,58
1400000US36103145808,36103145808,"Census Tract 1458.08, Suffolk County, New York",949,47,754,84,195,78
1400000US36103145901,36103145901,"Census Tract 1459.01, Suffolk County, New York",1002,44,827,71,175,58
1400000US36103145902,36103145902,"Census Tract 1459.02, Suffolk County, New York",2116,119,1520,167,596,151
1400000US36103145903,36103145903,"Census Tract 1459.03, Suffolk County, New York",1744,59,1477,119,267,105
1400000US36103146001,36103146001,"Census Tract 1460.01, Suffolk County, New York",1138,64,780,92,358,95
1400000US36103146002,36103146002,"Census Tract 1460.02, Suffolk County, New York",1265,79,953,122,312,123
1400000US36103146003,36103146003,"Census Tract 1460.03, Suffolk County, New York",2476,76,1508,168,968,191
1400000US36103146102,36103146102,"Census Tract 1461.02, Suffolk County, New York",639,25,475,52,164,50
1400000US36103146103,36103146103,"Census Tract 1461.03, Suffolk County, New York",1186,54,1079,93,107,71
1400000US36103146105,36103146105,"Census Tract 1461.05, Suffolk County, New York",1674,113,991,127,683,127
1400000US36103146106,36103146106,"Census Tract 1461.06, Suffolk County, New York",1007,90,697,120,310,119
1400000US36103146201,36103146201,"Census Tract 1462.01, Suffolk County, New York",1195,61,835,126,360,117
1400000US36103146202,36103146202,"Census Tract 1462.02, Suffolk County, New York",1138,58,874,100,264,99
1400000US36103146203,36103146203,"Census Tract 1462.03, Suffolk County, New York",1264,109,661,130,603,107
1400000US36103146204,36103146204,"Census Tract 1462.04, Suffolk County, New York",1439,63,1018,134,421,133
1400000US36103146205,36103146205,"Census Tract 1462.05, Suffolk County, New York",633,52,627,54,6,10
1400000US36103146206,36103146206,"Census Tract 1462.06, Suffolk County, New York",708,38,624,47,84,46
1400000US36103146300,36103146300,"Census Tract 1463, Suffolk County, New York",1248,62,785,101,463,88
1400000US36103146402,36103146402,"Census Tract 1464.02, Suffolk County, New York",1319,90,1033,92,286,85
1400000US36103146403,36103146403,"Census Tract 1464.03, Suffolk County, New York",1245,70,891,107,354,111
1400000US36103146404,36103146404,"Census Tract 1464.04, Suffolk County, New York",923,70,711,68,212,81
1400000US36103146500,36103146500,"Census Tract 1465, Suffolk County, New York",1607,71,1476,89,131,68
1400000US36103146604,36103146604,"Census Tract 1466.04, Suffolk County, New York",1557,68,862,96,695,123
1400000US36103146605,36103146605,"Census Tract 1466.05, Suffolk County, New York",270,23,253,25,17,14
1400000US36103146606,36103146606,"Census Tract 1466.06, Suffolk County, New York",2331,89,2032,130,299,114
1400000US36103146607,36103146607,"Census Tract 1466.07, Suffolk County, New York",1007,71,515,80,492,89
1400000US36103146608,36103146608,"Census Tract 1466.08, Suffolk County, New York",984,60,539,76,445,82
1400000US36103146611,36103146611,"Census Tract 1466.11, Suffolk County, New York",1181,48,700,99,481,100
1400000US36103146612,36103146612,"Census Tract 1466.12, Suffolk County, New York",1564,47,1425,78,139,67
1400000US36103146613,36103146613,"Census Tract 1466.13, Suffolk County, New York",1148,19,964,87,184,89
1400000US36103146614,36103146614,"Census Tract 1466.14, Suffolk County, New York",1850,107,1709,131,141,98
1400000US36103146615,36103146615,"Census Tract 1466.15, Suffolk County, New York",1869,58,1025,104,844,121
1400000US36103146703,36103146703,"Census Tract 1467.03, Suffolk County, New York",1214,71,1015,107,199,116
1400000US36103146704,36103146704,"Census Tract 1467.04, Suffolk County, New York",646,31,641,33,5,8
1400000US36103146705,36103146705,"Census Tract 1467.05, Suffolk County, New York",1005,39,952,48,53,38
1400000US36103146706,36103146706,"Census Tract 1467.06, Suffolk County, New York",818,27,782,36,36,22
1400000US36103146800,36103146800,"Census Tract 1468, Suffolk County, New York",1829,73,1792,75,37,32
1400000US36103146901,36103146901,"Census Tract 1469.01, Suffolk County, New York",1701,24,1631,62,70,55
1400000US36103146902,36103146902,"Census Tract 1469.02, Suffolk County, New York",1133,71,1081,73,52,39
1400000US36103147001,36103147001,"Census Tract 1470.01, Suffolk County, New York",1388,25,1221,60,167,57
1400000US36103147003,36103147003,"Census Tract 1470.03, Suffolk County, New York",1659,65,1593,70,66,50
1400000US36103147004,36103147004,"Census Tract 1470.04, Suffolk County, New York",61,18,52,16,9,7
1400000US36103147100,36103147100,"Census Tract 1471, Suffolk County, New York",1104,54,1015,68,89,42
1400000US36103147200,36103147200,"Census Tract 1472, Suffolk County, New York",2238,159,1126,178,1112,185
1400000US36103147300,36103147300,"Census Tract 1473, Suffolk County, New York",2744,133,1313,157,1431,186
1400000US36103147401,36103147401,"Census Tract 1474.01, Suffolk County, New York",2365,115,1707,161,658,171
1400000US36103147402,36103147402,"Census Tract 1474.02, Suffolk County, New York",1164,85,1082,88,82,40
